id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,full_country_name
3743,KNZY,medium_airport,North Island Naval Air Station-Halsey Field,32.69919968,-117.2149963,26.0,,US,US-CA,San Diego,no,KNZY,NZY,NZY,,https://en.wikipedia.org/wiki/Naval_Air_Station_North_Island,,United States
20709,KOAJ,medium_airport,Albert J Ellis Airport,34.829201,-77.612099,94.0,,US,US-NC,Richlands,yes,KOAJ,OAJ,OAJ,https://flyoaj.com/,https://en.wikipedia.org/wiki/Albert_J._Ellis_Airport,,United States
3744,KOAK,large_airport,Metropolitan Oakland International Airport,37.720085,-122.221184,9.0,,US,US-CA,Oakland,yes,KOAK,OAK,OAK,http://www.oaklandairport.com/,https://en.wikipedia.org/wiki/Oakland_International_Airport,"QSF, QBA",United States
20722,KOFK,medium_airport,Karl Stefan Memorial Airport,41.985500335693,-97.435096740723,1573.0,,US,US-NE,Norfolk,no,KOFK,OFK,OFK,http://www.norfolkairportservices.com/default.htm,https://en.wikipedia.org/wiki/Norfolk_Regional_Airport,,United States
20725,KOGB,medium_airport,Orangeburg Municipal Airport,33.456798553467,-80.859497070312,195.0,,US,US-SC,Orangeburg,no,KOGB,OGB,OGB,http://www.orangeburg.sc.us/index.php?option=com_content&view=article&id=18&Itemid=69,https://en.wikipedia.org/wiki/Orangeburg_Municipal_Airport,,United States
3746,KOGD,medium_airport,Ogden Hinckley Airport,41.195899963379,-112.0120010376,4473.0,,US,US-UT,Ogden,yes,KOGD,OGD,OGD,http://flyogden.com/,https://en.wikipedia.org/wiki/Ogden-Hinckley_Airport,,United States
20727,KOGS,medium_airport,Ogdensburg International Airport,44.6819,-75.4655,297.0,,US,US-NY,Ogdensburg,yes,KOGS,OGS,OGS,https://ogsair.com/,https://en.wikipedia.org/wiki/Ogdensburg_International_Airport,,United States
3747,KOKC,large_airport,Will Rogers World Airport,35.393388,-97.598248,1295.0,,US,US-OK,Oklahoma City,yes,KOKC,OKC,OKC,,https://en.wikipedia.org/wiki/Will_Rogers_World_Airport,,United States
20739,KOLF,medium_airport,L M Clayton Airport,48.094501,-105.574997,1986.0,,US,US-MT,Wolf Point,yes,KOLF,OLF,OLF,,https://en.wikipedia.org/wiki/L._M._Clayton_Airport,,United States
3749,KOLM,medium_airport,Olympia Regional Airport,46.969399,-122.903,209.0,,US,US-WA,Olympia,yes,KOLM,OLM,OLM,,https://en.wikipedia.org/wiki/Olympia_Airport,,United States
20741,KOLS,medium_airport,Nogales International Airport,31.4177,-110.848,3955.0,,US,US-AZ,Nogales,no,KOLS,OLS,OLS,,https://en.wikipedia.org/wiki/Nogales_International_Airport,,United States
3750,KOLU,medium_airport,Columbus Municipal Airport,41.448002,-97.342598,1447.0,,US,US-NE,Columbus,no,KOLU,OLU,OLU,,https://en.wikipedia.org/wiki/Columbus_Municipal_Airport_(Nebraska),,United States
3751,KOMA,large_airport,Eppley Airfield,41.3032,-95.894096,984.0,,US,US-NE,Omaha,yes,KOMA,OMA,OMA,,https://en.wikipedia.org/wiki/Eppley_Airfield,,United States
20751,KONO,medium_airport,Ontario Municipal Airport,44.0198,-117.013289,2193.0,,US,US-OR,Oregon,no,KONO,ONO,ONO,https://www.ontariooregon.org/airport.html,https://en.wikipedia.org/wiki/Ontario_Municipal_Airport,,United States
20752,KONP,medium_airport,Newport Municipal Airport,44.580399,-124.057999,160.0,,US,US-OR,Newport,no,KONP,ONP,ONP,,https://en.wikipedia.org/wiki/Newport_Municipal_Airport_(Oregon),,United States
3752,KONT,large_airport,Ontario International Airport,34.055999755859375,-117.60099792480467,944.0,,US,US-CA,Ontario,yes,KONT,ONT,ONT,,https://en.wikipedia.org/wiki/LA/Ontario_International_Airport,,United States
20757,KOPF,medium_airport,Miami-Opa Locka Executive Airport,25.907,-80.278397,8.0,,US,US-FL,Miami,yes,KOPF,OPF,OPF,http://www.miami-airport.com/html/opalocka.html,https://en.wikipedia.org/wiki/Miami-Opa_Locka_Executive_Airport,,United States
3753,KOQU,medium_airport,Quonset State Airport,41.597099304199,-71.412101745605,18.0,,US,US-RI,North Kingstown,no,KOQU,NCO,OQU,,https://en.wikipedia.org/wiki/Quonset_State_Airport,Quonset Point NAS,United States
3754,KORD,large_airport,Chicago O'Hare International Airport,41.9786,-87.9048,680.0,,US,US-IL,Chicago,yes,KORD,ORD,ORD,https://www.flychicago.com/ohare/home/pages/default.aspx,https://en.wikipedia.org/wiki/O'Hare_International_Airport,"CHI, Orchard Place",United States
3755,KORF,large_airport,Norfolk International Airport,36.895341,-76.201,26.0,,US,US-VA,Norfolk,yes,KORF,ORF,ORF,,https://en.wikipedia.org/wiki/Norfolk_International_Airport,,United States
3756,KORH,medium_airport,Worcester Regional Airport,42.2673,-71.875702,1009.0,,US,US-MA,Worcester,yes,KORH,ORH,ORH,,https://en.wikipedia.org/wiki/Worcester-Metrowest-Boston_Airport,,United States
23952,KORS,medium_airport,Orcas Island Airport,48.708199,-122.910004,31.0,,US,US-WA,Eastsound,yes,KORS,ESD,ORS,http://www.portoforcas.com/,https://en.wikipedia.org/wiki/Orcas_Island_Airport,,United States
3757,KOSH,medium_airport,Wittman Regional Airport,43.98440170288086,-88.55699920654297,808.0,,US,US-WI,Oshkosh,no,KOSH,OSH,OSH,http://www.wittmanairport.com/,https://en.wikipedia.org/wiki/Wittman_Regional_Airport,,United States
3758,KOSU,medium_airport,The Ohio State University Airport - Don Scott Field,40.0798,-83.072998,905.0,,US,US-OH,Columbus,no,KOSU,OSU,OSU,https://osuairport.org/,https://en.wikipedia.org/wiki/Ohio_State_University_Airport,,United States
3759,KOTH,medium_airport,Southwest Oregon Regional Airport,43.41709899902344,-124.24600219726562,17.0,,US,US-OR,North Bend,yes,KOTH,OTH,OTH,,https://en.wikipedia.org/wiki/Southwest_Oregon_Regional_Airport,,United States
3760,KOTM,medium_airport,Ottumwa Regional Airport,41.106368,-92.449837,845.0,,US,US-IA,Ottumwa,no,KOTM,OTM,OTM,,,,United States
3761,KOWB,medium_airport,Owensboro Daviess County Airport,37.74010086,-87.16680145,407.0,,US,US-KY,Owensboro,yes,KOWB,OWB,OWB,,https://en.wikipedia.org/wiki/Owensboro-Daviess_County_Regional_Airport,,United States
20777,KOWD,medium_airport,Norwood Memorial Airport,42.1904983521,-71.1728973389,49.0,,US,US-MA,Norwood,no,KOWD,OWD,OWD,http://www.ci.norwood.ma.us/Airport/Default.htm,https://en.wikipedia.org/wiki/Norwood_Memorial_Airport,,United States
20785,KOXR,medium_airport,Oxnard Airport,34.200801849365,-119.20700073242,45.0,,US,US-CA,Oxnard,no,KOXR,OXR,OXR,,https://en.wikipedia.org/wiki/Oxnard_Airport,,United States
3762,KOZR,medium_airport,Cairns AAF (Fort Rucker) Air Field,31.27569962,-85.71340179,301.0,,US,US-AL,Fort Rucker/Ozark,no,KOZR,OZR,OZR,,https://en.wikipedia.org/wiki/Cairns_Army_Airfield,,United States
35212,KP-0002,medium_airport,Haeju Airfield,38.00739,125.777321,131.0,AS,KP,KP-05,Haeju,no,,,,,https://en.wikipedia.org/wiki/Haeju_Airport,,"Korea, Democratic People's Republic of"
35222,KP-0012,medium_airport,Kwaksan Air Base,39.731218,125.110159,62.0,AS,KP,KP-03,Kwaksan,no,,,,,https://en.wikipedia.org/wiki/Kwaksan_Airport,,"Korea, Democratic People's Republic of"
35225,KP-0015,medium_airport,Koksan Air Base,38.690201,126.606003,840.0,AS,KP,KP-06,Koksan,no,,,,,https://en.wikipedia.org/wiki/Koksan_Airport,"곡산비행장, 谷山飛行場","Korea, Democratic People's Republic of"
35230,KP-0020,medium_airport,Hwangju Airbase,38.652807,125.790453,26.0,AS,KP,KP-06,Hwangju,no,,,,,https://en.wikipedia.org/wiki/Hwangju_Airport,,"Korea, Democratic People's Republic of"
35232,KP-0022,medium_airport,Pukchang Air Base,39.505001,125.963997,217.0,AS,KP,KP-02,Sunchon,no,ZKPN,,,,https://en.wikipedia.org/wiki/Pukchang_Airport,,"Korea, Democratic People's Republic of"
35235,KP-0025,medium_airport,Toksan Air Base,39.996257,127.611694,210.0,AS,KP,KP-08,Tŏksan-dong,no,,,,,https://en.wikipedia.org/wiki/Toksan_Airport,,"Korea, Democratic People's Republic of"
35242,KP-0032,medium_airport,Orang (Chongjin) Airport,41.428538,129.647555,12.0,AS,KP,KP-09,Hoemun-ri,yes,ZKHM,RGO,,,https://en.wikipedia.org/wiki/Chongjin_Airport,"K-33, Hoemun Airfield","Korea, Democratic People's Republic of"
35245,KP-0035,medium_airport,Hwangsuwon Airbase,40.6814,128.151001,4050.0,AS,KP,KP-10,Kimhyonggwon,no,,,,,https://en.wikipedia.org/wiki/Hwangsuwon_Airport,"황수원비행장, 黃水院飛行場","Korea, Democratic People's Republic of"
35246,KP-0036,medium_airport,Changjin Air Force Base,40.364375,127.264252,3457.0,AS,KP,KP-08,Changjin,no,,,,,https://en.wikipedia.org/wiki/Changjin_Air_Force_Base,,"Korea, Democratic People's Republic of"
313681,KP-0038,medium_airport,Riwon Airbase,40.359822,128.720584,85.0,AS,KP,KP-08,Riwon-gun,no,,,,,https://en.wikipedia.org/wiki/Riwon_Airport,Iwon Airport,"Korea, Democratic People's Republic of"
35249,KP-0039,medium_airport,Kwail Air Base,38.425487,125.019093,89.0,AS,KP,KP-05,Kwail,no,,,,,https://en.wikipedia.org/wiki/Kwail_Airport,,"Korea, Democratic People's Republic of"
35251,KP-0041,medium_airport,Uthachi Highway Strip Airport,38.913877,125.821309,,AS,KP,KP-01,Pyongyang (Ryokpo),no,,,,,,,"Korea, Democratic People's Republic of"
322922,KP-0068,medium_airport,Koksan 2 Highway Strip,38.663481,126.586618,807.0,AS,KP,KP-06,Koksan,no,,,,,https://en.wikipedia.org/wiki/List_of_highway_airstrips_in_North_Korea,,"Korea, Democratic People's Republic of"
3763,KPAE,medium_airport,Seattle Paine Field International Airport,47.9063,-122.281998,606.0,,US,US-WA,Everett,yes,KPAE,PAE,PAE,,https://en.wikipedia.org/wiki/Paine_Field,Snohomish County,United States
3764,KPAH,medium_airport,Barkley Regional Airport,37.06079864501953,-88.7738037109375,410.0,,US,US-KY,Paducah,yes,KPAH,PAH,PAH,,https://en.wikipedia.org/wiki/Barkley_Regional_Airport,,United States
3765,KPAM,medium_airport,Tyndall Air Force Base,30.069599,-85.575401,17.0,,US,US-FL,Panama City,no,KPAM,PAM,PAM,http://www.tyndall.af.mil/,https://en.wikipedia.org/wiki/Tyndall_Air_Force_Base,,United States
20807,KPBF,medium_airport,"Pine Bluff Regional Airport, Grider Field",34.174121,-91.935643,206.0,,US,US-AR,Pine Bluff,no,KPBF,PBF,PBF,http://www.pbaviation.com,https://en.wikipedia.org/wiki/Grider_Field,,United States
20808,KPBG,medium_airport,Plattsburgh International Airport,44.6509017944336,-73.46810150146484,234.0,,US,US-NY,Plattsburgh,yes,KPBG,PBG,PBG,http://www.plattsburghinternationalairport.com/,https://en.wikipedia.org/wiki/Plattsburgh_International_Airport,Plattsburgh Air Force Base,United States
3766,KPBI,large_airport,Palm Beach International Airport,26.68320083618164,-80.09559631347656,19.0,,US,US-FL,West Palm Beach,yes,KPBI,PBI,PBI,,https://en.wikipedia.org/wiki/Palm_Beach_International_Airport,"MFW, South Florida",United States
20812,KPCW,medium_airport,Carl R Keller Field,41.515647,-82.868328,590.0,,US,US-OH,Port Clinton,yes,KPCW,,PCW,,,,United States
3767,KPDK,medium_airport,DeKalb Peachtree Airport,33.87633,-84.30213,1003.0,,US,US-GA,Atlanta,yes,KPDK,PDK,PDK,http://web.co.dekalb.ga.us/pdkairport/index.asp,https://en.wikipedia.org/wiki/DeKalb-Peachtree_Airport,,United States
20815,KPDT,medium_airport,Eastern Oregon Regional Airport at Pendleton,45.695099,-118.841003,1497.0,,US,US-OR,Pendleton,yes,KPDT,PDT,PDT,,https://en.wikipedia.org/wiki/Eastern_Oregon_Regional_Airport,,United States
3768,KPDX,large_airport,Portland International Airport,45.58869934,-122.5979996,31.0,,US,US-OR,Portland,yes,KPDX,PDX,PDX,,https://en.wikipedia.org/wiki/Portland_International_Airport,,United States
20821,KPGA,medium_airport,Page Municipal Airport,36.924234,-111.447716,4316.0,,US,US-AZ,Page,yes,KPGA,PGA,PGA,,https://en.wikipedia.org/wiki/Page_Municipal_Airport,,United States
20822,KPGD,medium_airport,Charlotte County Airport,26.9202,-81.990501,25.0,,US,US-FL,Punta Gorda,yes,KPGD,PGD,PGD,http://www.flypgd.com/,https://en.wikipedia.org/wiki/Punta_Gorda_Airport_(Florida),Punta Gorda AAF,United States
20824,KPGV,medium_airport,Pitt Greenville Airport,35.635535,-77.384262,26.0,,US,US-NC,Greenville,yes,KPGV,PGV,PGV,,https://en.wikipedia.org/wiki/Pitt-Greenville_Airport,,United States
3770,KPHF,medium_airport,Newport News Williamsburg International Airport,37.131901,-76.492996,42.0,,US,US-VA,Newport News,yes,KPHF,PHF,PHF,,https://en.wikipedia.org/wiki/Newport_News/Williamsburg_International_Airport,,United States
3771,KPHL,large_airport,Philadelphia International Airport,39.871899,-75.241096,36.0,,US,US-PA,Philadelphia,yes,KPHL,PHL,PHL,http://www.phl.org/,https://en.wikipedia.org/wiki/Philadelphia_International_Airport,,United States
3772,KPHX,large_airport,Phoenix Sky Harbor International Airport,33.435302,-112.005905,1135.0,,US,US-AZ,Phoenix,yes,KPHX,PHX,PHX,http://phoenix.gov/skyharborairport/,https://en.wikipedia.org/wiki/Phoenix_Sky_Harbor_International_Airport,,United States
3773,KPIA,medium_airport,General Wayne A. Downing Peoria International Airport,40.6642,-89.693298,660.0,,US,US-IL,Peoria,yes,KPIA,PIA,PIA,,https://en.wikipedia.org/wiki/General_Wayne_A._Downing_Peoria_International_Airport,Peoria International Airport,United States
3774,KPIB,medium_airport,Hattiesburg Laurel Regional Airport,31.4671,-89.337097,298.0,,US,US-MS,Moselle,yes,KPIB,PIB,PIB,,https://en.wikipedia.org/wiki/Hattiesburg-Laurel_Regional_Airport,,United States
3775,KPIE,medium_airport,St. Petersburg Clearwater International Airport,27.9102,-82.687401,11.0,,US,US-FL,Pinellas Park,yes,KPIE,PIE,PIE,,https://en.wikipedia.org/wiki/St._Petersburg-Clearwater_International_Airport,,United States
3776,KPIH,medium_airport,Pocatello Regional Airport,42.9098014831543,-112.59600067138672,4452.0,,US,US-ID,Pocatello,yes,KPIH,PIH,PIH,,https://en.wikipedia.org/wiki/Pocatello_Regional_Airport,,United States
3777,KPIR,medium_airport,Pierre Regional Airport,44.38270187,-100.2860031,1744.0,,US,US-SD,Pierre,yes,KPIR,PIR,PIR,,https://en.wikipedia.org/wiki/Pierre_Regional_Airport,,United States
3778,KPIT,large_airport,Pittsburgh International Airport,40.49150085,-80.23290253,1203.0,,US,US-PA,Pittsburgh,yes,KPIT,PIT,PIT,,https://en.wikipedia.org/wiki/Pittsburgh_International_Airport,,United States
3779,KPKB,medium_airport,Mid Ohio Valley Regional Airport,39.3451,-81.439201,858.0,,US,US-WV,Parkersburg (Williamstown),yes,KPKB,PKB,PKB,,https://en.wikipedia.org/wiki/Mid-Ohio_Valley_Regional_Airport,,United States
3781,KPLN,medium_airport,Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,721.0,,US,US-MI,Pellston,yes,KPLN,PLN,PLN,,https://en.wikipedia.org/wiki/Pellston_Regional_Airport,,United States
3782,KPMD,medium_airport,Palmdale Regional Airport / USAF Plant 42 Airport,34.629398,-118.084999,2543.0,,US,US-CA,Palmdale,no,KPMD,PMD,PMD,,https://en.wikipedia.org/wiki/LA/Palmdale_Regional_Airport,,United States
20848,KPNA,medium_airport,Ralph Wenz Field,42.79550171,-109.8069992,7102.0,,US,US-WY,Pinedale,no,KPNA,PWY,PNA,http://www.pinedaleonline.com/pinedaleairport.HTM,https://en.wikipedia.org/wiki/Ralph_Wenz_Field,,United States
20849,KPNC,medium_airport,Ponca City Regional Airport,36.73199844,-97.09980011,1008.0,,US,US-OK,Ponca City,no,KPNC,PNC,PNC,http://www.poncacityok.gov/index.aspx?nid=181,https://en.wikipedia.org/wiki/Ponca_City_Regional_Airport,,United States
20850,KPNE,medium_airport,Northeast Philadelphia Airport,40.082406,-75.010614,120.0,,US,US-PA,Philadelphia,no,KPNE,PNE,PNE,http://www.phl.org/pne/pne.html,https://en.wikipedia.org/wiki/Northeast_Philadelphia_Airport,,United States
3783,KPNS,medium_airport,Pensacola International Airport,30.4734,-87.1866,121.0,,US,US-FL,Pensacola,yes,KPNS,PNS,PNS,http://www.flypensacola.com/,https://en.wikipedia.org/wiki/Pensacola_Regional_Airport,,United States
3784,KPOB,medium_airport,Pope Field,35.170898,-79.014503,217.0,,US,US-NC,Fort Bragg,no,KPOB,POB,POB,http://www.pope.af.mil/,https://en.wikipedia.org/wiki/Pope_Field,"Pope AFB, Pope Army Airfield",United States
3785,KPOE,medium_airport,Polk Army Air Field,31.0447998,-93.1917038,330.0,,US,US-LA,Fort Polk,no,KPOE,POE,POE,http://www.jrtc-polk.army.mil/,,,United States
3786,KPOU,medium_airport,Dutchess County Airport,41.6265983581543,-73.88420104980469,165.0,,US,US-NY,Poughkeepsie,no,KPOU,POU,POU,,https://en.wikipedia.org/wiki/Dutchess_County_Airport,,United States
3787,KPQI,medium_airport,Presque Isle International Airport,46.688999,-68.0448,534.0,,US,US-ME,Presque Isle,yes,KPQI,PQI,PQI,,https://en.wikipedia.org/wiki/Presque_Isle_International_Airport,Northern Maine Regional,United States
3788,KPRB,medium_airport,Paso Robles Municipal Airport,35.67290115,-120.6269989,840.0,,US,US-CA,Paso Robles,no,KPRB,PRB,PRB,http://www.prcity.com/government/departments/publicworks/airport/,https://en.wikipedia.org/wiki/Paso_Robles_Municipal_Airport,,United States
3789,KPRC,medium_airport,Prescott International Airport - Ernest A. Love Field,34.654499,-112.419998,5045.0,,US,US-AZ,Prescott,yes,KPRC,PRC,PRC,,https://en.wikipedia.org/wiki/Ernest_A._Love_Field,,United States
3790,KPRX,medium_airport,Cox Field,33.636600494385,-95.450798034668,547.0,,US,US-TX,Paris,no,KPRX,PRX,PRX,,https://en.wikipedia.org/wiki/Cox_Field,Cox AAF,United States
20870,KPSC,medium_airport,Tri Cities Airport,46.26470184326172,-119.11900329589844,410.0,,US,US-WA,Pasco,yes,KPSC,PSC,PSC,,,,United States
3791,KPSM,medium_airport,Portsmouth International at Pease Airport,43.0778999329,-70.8233032227,100.0,,US,US-NH,Portsmouth,yes,KPSM,PSM,PSM,,https://en.wikipedia.org/wiki/Pease_International_Airport,,United States
3792,KPSP,medium_airport,Palm Springs International Airport,33.8297,-116.507004,477.0,,US,US-CA,Palm Springs,yes,KPSP,PSP,PSP,http://www.palmspringsca.gov/index.aspx?page=270,https://en.wikipedia.org/wiki/Palm_Springs_International_Airport,Palm Springs Air Base,United States
3793,KPTK,medium_airport,Oakland County International Airport,42.665500640869,-83.420097351074,980.0,,US,US-MI,Pontiac,no,KPTK,PTK,PTK,https://www.oakgov.com/aviation/ocia,https://en.wikipedia.org/wiki/Oakland_County_International_Airport,"Pontiac Municipal Airport, Oakland-Pontiac Airport",United States
3794,KPUB,medium_airport,Pueblo Memorial Airport,38.289101,-104.497002,4726.0,,US,US-CO,Pueblo,yes,KPUB,PUB,PUB,,https://en.wikipedia.org/wiki/Pueblo_Memorial_Airport,,United States
20883,KPUW,medium_airport,Pullman Moscow Regional Airport,46.7439,-117.110001,2556.0,,US,US-WA,Pullman/Moscow,yes,KPUW,PUW,PUW,http://www.pullman-wa.gov/airport/,https://en.wikipedia.org/wiki/Pullman-Moscow_Regional_Airport,,United States
3795,KPVD,large_airport,Theodore Francis Green State Airport,41.725038,-71.425668,55.0,,US,US-RI,Warwick,yes,KPVD,PVD,PVD,https://flyri.com/,https://en.wikipedia.org/wiki/T._F._Green_Airport,,United States
20890,KPVU,medium_airport,Provo-Utah Lake International Airport,40.2192,-111.723,4497.0,,US,US-UT,Provo,yes,KPVU,PVU,PVU,http://www.provo.org/city-services/airport,https://en.wikipedia.org/wiki/Provo_Municipal_Airport,,United States
20896,KPWK,medium_airport,Chicago Executive Airport,42.114222,-87.901494,647.0,,US,US-IL,Chicago/Prospect Heights/Wheeling,no,KPWK,PWK,PWK,http://chiexec.com/,https://en.wikipedia.org/wiki/Chicago_Executive_Airport,,United States
3796,KPWM,large_airport,Portland International Jetport,43.646198,-70.309303,76.0,,US,US-ME,Portland,yes,KPWM,PWM,PWM,https://portlandjetport.org/,https://en.wikipedia.org/wiki/Portland_International_Jetport,,United States
3797,KPWT,medium_airport,Bremerton National Airport,47.490200042725,-122.76499938965,444.0,,US,US-WA,Bremerton,no,KPWT,PWT,PWT,https://en.wikipedia.org/wiki/Bremerton_National_Airport,https://en.wikipedia.org/wiki/Bremerton_National_Airport,,United States
3837,KRAL,medium_airport,Riverside Municipal Airport,33.9519,-117.445,819.0,,US,US-CA,Riverside,no,KRAL,RAL,RAL,http://www.riversideca.gov/airport/,https://en.wikipedia.org/wiki/Riverside_Municipal_Airport,Riverside Arlington,United States
3838,KRAP,medium_airport,Rapid City Regional Airport,44.0452995300293,-103.05699920654295,3204.0,,US,US-SD,Rapid City,yes,KRAP,RAP,RAP,,https://en.wikipedia.org/wiki/Rapid_City_Regional_Airport,,United States
